着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重(増減),date,race_type,course_ren,weather,ground_state,horse_id,jockey_id
202101020102,3,7,11,レスペディーザ,牝3,54.0,池添,1:47.8,3/4,2.0,3.2,39.6,3-2-3-3,栗東松永幹,434(+12),2021年8月14日,ダ,1700,晴,良,2018100580,01032
202101020102,4,1,1,ルージュブラン,牝3,52.0,△秋山稔,1:47.9,1/2,9.0,55.9,39.5,6-6-5-6,美浦手塚,458(+4),2021年8月14日,ダ,1700,晴,良,2018104601,01181
202101020102,5,6,10,アベレージマーク,牝3,54.0,水口,1:48.0,1/2,7.0,18.6,39.4,8-8-6-5,美浦大和田,450(0),2021年8月14日,ダ,1700,晴,良,2018104550,01133
202101020102,6,4,5,レッドウッドヒル,牝3,54.0,吉田隼,1:48.0,アタマ,3.0,5.0,39.3,9-9-6-7,美浦武井,480(-16),2021年8月14日,ダ,1700,晴,良,2018109105,01095
202101020102,7,5,8,エリカバイラ,牝3,54.0,横山和,1:48.3,1.3/4,10.0,179.4,39.3,10-10-9-7,栗東安田隆,434(+2),2021年8月14日,ダ,1700,晴,良,2018106562,01140
202101020102,8,8,13,クリスタルスワン,牝3,54.0,古川吉,1:48.5,1.1/4,4.0,16.2,39.2,13-13-11-9,美浦土田,500(+10),2021年8月14日,ダ,1700,晴,良,2018101499,01015
202101020102,9,4,6,スリンシンガポール,牝3,51.0,▲西谷凜,1:48.5,クビ,5.0,18.0,39.8,5-5-6-9,美浦和田雄,464(+6),2021年8月14日,ダ,1700,晴,良,2018102918,01189
202101020102,10,8,14,ヒューリット,牝3,53.0,☆泉谷,1:48.6,クビ,11.0,210.4,39.1,11-11-12-11,美浦畠山,500(+24),2021年8月14日,ダ,1700,晴,良,2018106134,01182
202101020102,11,3,3,セイカリネット,牝3,51.0,▲小林凌,1:49.0,2.1/2,13.0,476.3,39.1,14-14-14-13,美浦小野,436(+2),2021年8月14日,ダ,1700,晴,良,2018100706,01177
202101020102,12,3,4,レイドフルール,牝3,54.0,的場,1:49.4,2.1/2,14.0,531.0,39.9,11-12-12-12,美浦的場,456(+4),2021年8月14日,ダ,1700,晴,良,2018106233,01108
202101020102,13,2,2,インディナート,牝3,51.0,▲小沢,1:50.4,6,6.0,18.5,42.4,1-1-1-3,栗東浅見,444(+10),2021年8月14日,ダ,1700,晴,良,2018102663,01185
202101020102,14,7,12,ファストブレイク,牝3,54.0,丹内,1:51.7,8,12.0,227.9,42.5,6-6-10-14,美浦宗像,420(0),2021年8月14日,ダ,1700,晴,良,2018100118,01091
202101020103,1,8,11,ルーリング,牡3,53.0,▲小沢,0:59.1,,9.0,25.2,34.9,8-5,栗東浅見,514(+16),2021年8月14日,ダ,1000,晴,良,2018105457,01185
202101020103,2,3,3,フクノルッカ,牝3,51.0,▲小林凌,0:59.6,3,6.0,10.9,35.6,5-4,美浦杉浦,442(-8),2021年8月14日,ダ,1000,晴,良,2018100299,01177
202101020103,3,7,10,キュートラン,牝3,54.0,団野,0:59.6,ハナ,4.0,6.0,36.1,2-1,美浦高橋文,466(0),2021年8月14日,ダ,1000,晴,良,2018101072,01180
202101020103,4,5,5,レイワプリンセス,牝3,54.0,古川吉,0:59.8,1.1/4,1.0,4.1,36.0,3-3,栗東木原,500(+10),2021年8月14日,ダ,1000,晴,良,2018101296,01015
202101020103,5,2,2,マイブリュージュ,牝3,52.0,△秋山稔,0:59.8,クビ,3.0,5.0,36.3,1-2,美浦池上,478(+8),2021年8月14日,ダ,1000,晴,良,2018102448,01181
202101020103,6,6,8,ルビースター,牝3,54.0,菱田,1:00.3,3,10.0,42.6,35.5,11-11,栗東橋口,486(-2),2021年8月14日,ダ,1000,晴,良,2018104256,01144
202101020103,7,4,4,ブリリアントキング,牡3,55.0,☆泉谷,1:00.6,1.3/4,7.0,14.6,36.6,5-7,栗東西園,464(-2),2021年8月14日,ダ,1000,晴,良,2018100665,01182
202101020103,8,1,1,レオテソーロ,牡3,56.0,菊沢,1:00.7,1/2,11.0,59.6,36.3,10-8,美浦伊坂,468(-2),2021年8月14日,ダ,1000,晴,良,2018104409,01161
202101020103,9,5,6,ストーンフェンス,牡3,56.0,横山武,1:01.2,3,2.0,4.4,36.2,12-12,美浦高柳瑞,468(+4),2021年8月14日,ダ,1000,晴,良,2018110036,01170
202101020103,10,8,12,タマモイットウセイ,牡3,53.0,▲西谷凜,1:01.5,2,8.0,22.7,37.3,8-8,栗東池添兼,474(+10),2021年8月14日,ダ,1000,晴,良,2018103598,01189
202101020103,11,7,9,ニシノラフカット,牡3,56.0,勝浦,1:02.2,4,12.0,280.2,38.2,5-10,美浦高木,438(-8),2021年8月14日,ダ,1000,晴,良,2018103635,01025
202101020103,12,6,7,ザント,牡3,56.0,ルメー,1:02.2,アタマ,5.0,7.4,38.4,3-5,栗東高橋康,428(+6),2021年8月14日,ダ,1000,晴,良,2018102371,05339
202101020104,1,6,12,カタリーナ,牝3,54.0,藤岡佑,2:01.4,,2.0,4.0,35.4,7-8-8-7,栗東松下,446(+6),2021年8月14日,芝,2000,晴,良,2018105820,01093
202101020104,2,8,15,アースフレア,牝3,53.0,☆泉谷,2:01.6,1.1/2,6.0,16.7,36.4,1-1-1-1,栗東本田,484(-2),2021年8月14日,芝,2000,晴,良,2018104314,01182
202101020104,3,2,3,ブリングトゥライフ,牝3,54.0,吉田隼,2:01.6,アタマ,8.0,23.1,35.9,7-6-6-5,栗東畑端,478(+2),2021年8月14日,芝,2000,晴,良,2018105398,01095
202101020104,4,8,16,レイトンヒル,牡3,56.0,ルメー,2:01.7,クビ,3.0,4.6,36.3,2-2-2-2,美浦加藤征,494(-10),2021年8月14日,芝,2000,晴,良,2018110033,05339
202101020104,5,4,8,ヒアーズトゥライフ,牡3,56.0,横山武,2:01.7,アタマ,1.0,3.2,35.1,14-14-13-12,美浦菊沢,492(+2),2021年8月14日,芝,2000,晴,良,2018110002,01170
202101020104,6,5,9,クールブリエ,牝3,54.0,池添,2:01.9,1.1/2,5.0,16.4,36.3,4-4-5-3,栗東笹田,456(+2),2021年8月14日,芝,2000,晴,良,2018103775,01032
202101020104,7,3,6,ウヒョウノヒビキ,牝3,54.0,菊沢,2:02.0,クビ,10.0,34.1,36.2,5-6-6-5,美浦小野,416(-12),2021年8月14日,芝,2000,晴,良,2018101574,01161
202101020104,8,6,11,ロイヤルアッシュ,牡3,56.0,菱田,2:02.0,クビ,13.0,64.1,35.8,12-12-10-10,美浦池上,484(+16),2021年8月14日,芝,2000,晴,良,2018106334,01144
202101020104,9,1,1,ハヤブサビッグバン,牡3,55.0,☆亀田,2:02.2,3/4,7.0,22.1,36.2,7-8-8-7,美浦高柳瑞,498(0),2021年8月14日,芝,2000,晴,良,2018103986,01176
202101020104,10,5,10,フジサンニュウサツ,牝3,54.0,的場,2:02.3,1/2,16.0,380.5,35.2,16-16-16-15,美浦的場,428(-12),2021年8月14日,芝,2000,晴,良,2018102538,01108
202101020104,11,3,5,クリノサルベージ,牡3,56.0,古川吉,2:02.6,1.3/4,9.0,33.1,35.8,15-14-15-14,栗東藤岡,446(0),2021年8月14日,芝,2000,晴,良,2018106658,01015
202101020104,12,2,4,リッターヴォルト,牡3,54.0,△秋山稔,2:02.7,3/4,14.0,87.5,36.5,10-10-10-10,美浦伊坂,476(0),2021年8月14日,芝,2000,晴,良,2018101108,01181
202101020104,13,4,7,ファインディーヴァ,牝3,54.0,丹内,2:02.8,1/2,12.0,61.8,37.3,3-3-3-3,美浦斎藤誠,478(0),2021年8月14日,芝,2000,晴,良,2018102896,01091
202101020104,14,1,2,コーズウェイヘッド,牝3,54.0,坂井,2:03.1,2,11.0,39.5,36.6,12-12-12-12,栗東鮫島,484(-10),2021年8月14日,芝,2000,晴,良,2018110016,01163
202101020104,15,7,14,ショベルヘッド,セ3,56.0,団野,2:03.4,2,4.0,7.2,37.9,5-5-3-7,美浦藤沢和,470(0),2021年8月14日,芝,2000,晴,良,2018110085,01180
202101020104,16,7,13,マイスターハント,牡3,53.0,▲小林凌,2:04.2,5,15.0,230.8,37.6,10-11-13-16,美浦加藤士,496(-10),2021年8月14日,芝,2000,晴,良,2018103474,01177
202101020105,1,5,5,モンゴリアンキング,牡2,54.0,池添,1:29.1,,1.0,1.5,35.3,2-2-1,栗東安田隆,474(0),2021年8月14日,芝,1500,晴,良,2019110077,01032
202101020105,2,3,3,モチベーション,牝2,52.0,△秋山稔,1:29.2,1,9.0,98.8,35.2,3-3-2,美浦清水英,436(0),2021年8月14日,芝,1500,晴,良,2019103280,01181
202101020105,3,1,1,ハヤブサウィッシュ,牡2,54.0,吉田隼,1:30.1,5,4.0,15.3,35.8,4-5-4,栗東吉村,468(0),2021年8月14日,芝,1500,晴,良,2019104587,01095
202101020105,4,2,2,トップスティール,牡2,54.0,丹内,1:30.6,3,3.0,9.8,35.7,7-7-7,美浦深山,508(0),2021年8月14日,芝,1500,晴,良,2019106387,01091
202101020105,5,8,8,リンクスルーファス,牝2,54.0,ルメー,1:31.4,5,2.0,3.4,37.2,4-4-5,美浦手塚,508(0),2021年8月14日,芝,1500,晴,良,2019105510,05339
202101020105,6,7,7,ルワンジュ,牡2,54.0,勝浦,1:32.0,3.1/2,7.0,58.5,37.3,6-6-6,美浦上原,478(0),2021年8月14日,芝,1500,晴,良,2019105798,01025
202101020105,7,6,6,ラブストーリー,牝2,54.0,藤岡佑,1:32.4,2.1/2,6.0,50.2,36.6,9-8-8,美浦高橋文,440(0),2021年8月14日,芝,1500,晴,良,2019102037,01093
202101020105,8,8,9,オゼイユ,牝2,54.0,横山和,1:32.4,ハナ,8.0,74.8,36.5,7-9-9,栗東四位,454(0),2021年8月14日,芝,1500,晴,良,2019106616,01140
202101020105,9,4,4,イタリアンカラー,牝2,54.0,団野,1:32.9,3,5.0,24.1,39.2,1-1-2,栗東加用,410(0),2021年8月14日,芝,1500,晴,良,2019101358,01180
202101020106,1,4,6,ペドラフォルカ,牝3,54.0,横山武,1:47.2,,5.0,10.1,38.7,2-2-2-2,栗東上村,448(+2),2021年8月14日,ダ,1700,晴,良,2018100395,01170
202101020106,2,5,8,マテンロウアレス,牡3,56.0,横山典,1:47.4,3/4,3.0,5.2,39.0,4-4-1-1,栗東昆,496(-2),2021年8月14日,ダ,1700,晴,良,2018103927,00660
202101020106,3,7,12,ウォーターボンボン,牡3,56.0,菱田,1:47.6,1.1/4,2.0,5.0,39.1,5-5-2-2,栗東岡田,466(+10),2021年8月14日,ダ,1700,晴,良,2018106501,01144
202101020106,4,6,10,ブラッティーキッド,牡3,56.0,水口,1:47.6,クビ,4.0,5.5,38.8,7-7-6-5,栗東中尾,498(-14),2021年8月14日,ダ,1700,晴,良,2018103954,01133
202101020106,5,7,11,ボニンブルー,牡3,54.0,△秋山稔,1:47.7,1/2,6.0,21.2,38.1,13-12-13-12,栗東小崎,460(+4),2021年8月14日,ダ,1700,晴,良,2018106371,01181
202101020106,6,8,13,ヤマイチキャプテン,牡3,53.0,▲小林凌,1:47.9,1,10.0,54.3,38.5,10-10-11-10,美浦大江原,510(+16),2021年8月14日,ダ,1700,晴,良,2018102354,01177
202101020106,7,5,7,ワイディドゥバイ,牡3,53.0,▲小沢,1:48.0,1/2,11.0,77.7,39.3,3-3-4-5,栗東新谷,502(+10),2021年8月14日,ダ,1700,晴,良,2018102776,01185
202101020106,8,8,14,ハットハート,牡3,56.0,古川吉,1:48.0,クビ,7.0,23.0,38.8,12-12-8-5,栗東大根田,506(-2),2021年8月14日,ダ,1700,晴,良,2018103236,01015
202101020106,9,3,3,ラムダ,牡3,56.0,坂井,1:48.2,3/4,9.0,30.8,39.0,7-9-8-10,栗東野中,470(+4),2021年8月14日,ダ,1700,晴,良,2018104771,01163
202101020106,10,3,4,ヴァルプルギス,牡3,56.0,菊沢,1:48.2,クビ,13.0,191.1,39.6,1-1-4-4,美浦浅野,448(+8),2021年8月14日,ダ,1700,晴,良,2018103077,01161
202101020106,11,4,5,ヒキガネ,牡3,55.0,☆泉谷,1:48.2,ハナ,8.0,30.8,39.0,7-7-8-9,栗東本田,466(-4),2021年8月14日,ダ,1700,晴,良,2018102946,01182
202101020106,12,1,1,ディアマンテール,牡3,56.0,ルメー,1:48.3,1/2,1.0,2.6,39.3,5-6-7-5,美浦国枝,492(+6),2021年8月14日,ダ,1700,晴,良,2018105127,05339
202101020106,13,6,9,カフジプラテアード,牡3,56.0,川又,1:50.9,大,12.0,145.7,41.5,11-10-11-13,栗東矢作,472(-4),2021年8月14日,ダ,1700,晴,良,2018106886,01166
202101020106,除外,2,2,アトラスエース,牡3,56.0,黛,,,,,,,美浦伊藤伸,486(-4),2021年8月14日,ダ,1700,晴,良,2018103702,01109
202101020107,1,5,8,コーストライン,牝3,50.0,△秋山稔,2:40.0,,1.0,3.2,35.8,8-7-7-4,美浦上原,462(-2),2021年8月14日,芝,2600,晴,良,2018104843,01181
202101020107,2,3,3,クープラン,牡3,54.0,吉田隼,2:40.1,1/2,2.0,3.6,37.3,3-3-2-1,栗東橋田,522(+2),2021年8月14日,芝,2600,晴,良,2018103762,01095
202101020107,3,6,10,ダノンセレスタ,牡4,57.0,坂井,2:40.8,4,3.0,4.3,37.6,4-4-4-3,栗東音無,496(-2),2021年8月14日,芝,2600,晴,良,2017105402,01163
202101020107,4,8,13,オタクインパクト,牡3,53.0,☆亀田,2:41.0,1.1/2,12.0,57.5,37.0,6-6-5-5,地方桜井拓,494(+4),2021年8月14日,芝,2600,晴,良,2018109009,01176
202101020107,5,4,5,ゼンダンピューマ,セ3,54.0,勝浦,2:41.0,クビ,9.0,28.2,36.4,10-9-9-8,美浦藤原辰,454(0),2021年8月14日,芝,2600,晴,良,2018100430,01025
202101020107,6,8,14,ミライオー,牡5,57.0,横山武,2:41.1,クビ,6.0,14.8,37.2,5-5-5-5,美浦加藤征,518(-6),2021年8月14日,芝,2600,晴,良,2016104639,01170
202101020107,7,1,1,デルマラッキーガイ,牡4,57.0,池添,2:41.2,3/4,7.0,18.2,36.5,11-11-11-10,美浦小手川,474(-14),2021年8月14日,芝,2600,晴,良,2017104808,01032
202101020107,8,4,6,アズユーフィール,牡3,54.0,丹内,2:41.2,アタマ,4.0,12.5,36.7,9-9-8-8,栗東宮本,500(-2),2021年8月14日,芝,2600,晴,良,2018105763,01091
202101020107,9,6,9,ウインローズブーケ,牝4,55.0,藤岡佑,2:41.7,3,5.0,13.0,39.4,1-1-1-2,栗東吉田,448(-2),2021年8月14日,芝,2600,晴,良,2017101451,01093
202101020107,10,3,4,タイセイコマンド,牡3,54.0,団野,2:41.9,1.1/2,13.0,80.2,37.1,11-11-11-11,美浦青木,472(+8),2021年8月14日,芝,2600,晴,良,2018104196,01180
202101020107,11,5,7,ジェネシスムーン,牝3,49.0,▲小林凌,2:41.9,クビ,14.0,125.6,36.6,14-14-13-13,地方小野望,448(+4),2021年8月14日,芝,2600,晴,良,2018106653,01177
202101020107,12,2,2,ユークレース,牝4,55.0,菊沢,2:42.0,1/2,10.0,31.0,37.4,7-7-9-12,美浦菊沢,468(-12),2021年8月14日,芝,2600,晴,良,2017105368,01161
202101020107,13,7,12,インフィニタス,牝3,49.0,▲小沢,2:43.1,7,8.0,27.5,40.2,2-2-3-7,栗東清水久,454(0),2021年8月14日,芝,2600,晴,良,2018105401,01185
202101020107,14,7,11,クールファイブ,牡3,53.0,☆泉谷,2:45.1,大,11.0,51.0,39.8,13-13-13-14,栗東友道,486(+4),2021年8月14日,芝,2600,晴,良,2018105159,01182
202101020108,1,8,14,メイショウヨシテル,牡3,54.0,池添,1:46.4,,3.0,9.7,37.7,6-6-5-3,栗東池添兼,472(+8),2021年8月14日,ダ,1700,曇,良,2018103149,01032
202101020108,2,4,5,ケイアイシェルビー,牡3,54.0,藤岡佑,1:46.6,1.1/4,2.0,2.6,37.7,12-12-7-8,栗東平田,474(+2),2021年8月14日,ダ,1700,曇,良,2018101739,01093
202101020108,3,3,3,ハイアーグレード,牝4,55.0,荻野琢,1:46.7,1/2,10.0,43.8,38.4,2-2-1-1,栗東今野,456(-6),2021年8月14日,ダ,1700,曇,良,2017100431,01112
202101020108,4,6,10,ジョブックルーチェ,牝3,52.0,古川吉,1:46.7,ハナ,13.0,267.6,37.5,9-9-11-8,美浦小桧山,464(-10),2021年8月14日,ダ,1700,曇,良,2018103429,01015
202101020108,5,7,11,エコロファルコン,牡3,54.0,ルメー,1:46.7,クビ,1.0,2.3,38.3,3-3-2-2,美浦矢野,484(-2),2021年8月14日,ダ,1700,曇,良,2018104491,05339
202101020108,6,5,8,ハイラブハンター,牡3,51.0,▲西谷凜,1:46.9,1.1/4,6.0,18.6,38.0,8-8-7-5,栗東谷,490(+4),2021年8月14日,ダ,1700,曇,良,2018103195,01189
202101020108,7,8,13,ブロッコリー,牡6,57.0,坂井,1:47.4,3,5.0,15.9,38.7,5-4-5-5,栗東牧田,482(-6),2021年8月14日,ダ,1700,曇,良,2015105481,01163
202101020108,8,6,9,コスモクウェンチ,牡7,55.0,△山田,1:47.4,クビ,7.0,26.7,38.8,4-4-4-3,美浦小桧山,488(+6),2021年8月14日,ダ,1700,曇,良,2014100729,01173
202101020108,9,7,12,キトゥンズワルツ,牝3,52.0,横山和,1:47.8,2.1/2,4.0,11.2,38.9,10-10-7-5,栗東安田翔,452(-4),2021年8月14日,ダ,1700,曇,良,2018110021,01140
202101020108,10,1,1,ガレア,牡3,54.0,菊沢,1:48.1,1.3/4,12.0,233.9,38.8,10-10-12-11,美浦田中清,464(-6),2021年8月14日,ダ,1700,曇,良,2018104311,01161
202101020108,11,4,6,グランドアルナイル,牡3,51.0,▲小林凌,1:48.3,1.1/4,14.0,269.3,38.6,12-13-13-13,美浦加藤和,476(+2),2021年8月14日,ダ,1700,曇,良,2018105884,01177
202101020108,12,5,7,チェスナットドレス,牝4,52.0,▲小沢,1:48.3,ハナ,8.0,27.6,37.9,14-14-14-14,栗東西村,492(+4),2021年8月14日,ダ,1700,曇,良,2017106198,01185
202101020108,13,3,4,ウインアルバローズ,牡3,54.0,丹内,1:48.3,アタマ,9.0,39.8,39.3,6-6-10-10,美浦深山,484(+2),2021年8月14日,ダ,1700,曇,良,2018101645,01091
202101020108,14,2,2,ヒナノコバン,牡4,55.0,△秋山稔,1:49.7,9,11.0,80.0,41.3,1-1-2-11,美浦本間,460(-4),2021年8月14日,ダ,1700,曇,良,2017105874,01181
202101020109,1,2,3,ディキシークイーン,牝4,55.0,横山典,1:09.3,,3.0,7.9,34.8,6-6,栗東昆,488(+2),2021年8月14日,芝,1200,曇,良,2017103660,00660
202101020109,2,2,4,ジャガード,牡3,53.0,☆亀田,1:09.4,3/4,8.0,19.9,34.7,7-7,美浦和田雄,414(-4),2021年8月14日,芝,1200,曇,良,2018103485,01176
202101020109,3,8,16,レコレータ,牝3,52.0,池添,1:09.5,クビ,1.0,2.7,35.1,5-4,美浦中舘,486(-2),2021年8月14日,芝,1200,曇,良,2018105484,01032
202101020109,4,6,11,ララマカロン,牝3,50.0,△秋山稔,1:09.5,ハナ,2.0,3.8,35.4,2-2,美浦田中博,478(+6),2021年8月14日,芝,1200,曇,良,2018104529,01181
202101020109,5,3,6,チェックメイト,牡3,54.0,吉田隼,1:09.5,ハナ,4.0,8.2,35.2,4-4,栗東武幸,526(+6),2021年8月14日,芝,1200,曇,良,2018104363,01095
202101020109,6,5,10,ミーハディビーナ,牝4,55.0,丹内,1:10.0,3,9.0,32.4,34.1,16-16,美浦和田雄,432(0),2021年8月14日,芝,1200,曇,良,2017103323,01091
202101020109,7,8,15,パクスジャポニカ,牡3,54.0,黛,1:10.1,クビ,15.0,320.8,35.1,10-9,美浦萱野,480(-6),2021年8月14日,芝,1200,曇,良,2018104015,01109
202101020109,8,5,9,ゴーストレート,牡3,54.0,菊沢,1:10.1,クビ,10.0,41.1,35.4,7-8,美浦菊沢,488(0),2021年8月14日,芝,1200,曇,良,2018104860,01161
202101020109,9,1,1,アンクルテイオウ,牡5,56.0,☆泉谷,1:10.1,ハナ,6.0,17.3,34.6,15-12,栗東高橋亮,482(0),2021年8月14日,芝,1200,曇,良,2016104767,01182
202101020109,10,4,7,ナタラディーヴァ,牝5,55.0,団野,1:10.1,ハナ,12.0,59.1,36.1,1-1,美浦武藤,454(-6),2021年8月14日,芝,1200,曇,良,2016106030,01180
202101020109,11,3,5,エムティースマイル,牝3,52.0,古川吉,1:10.2,1/2,14.0,172.4,35.2,10-10,栗東木原,438(-6),2021年8月14日,芝,1200,曇,良,2018102380,01015
202101020109,12,7,14,ロードリスペクト,牡3,51.0,▲小沢,1:10.3,クビ,5.0,9.9,36.2,2-3,栗東浅見,476(+2),2021年8月14日,芝,1200,曇,良,2018106583,01185
202101020109,13,7,13,ハッピーホンコン,牡3,54.0,菱田,1:10.5,1,7.0,19.0,35.2,13-12,地方田中淳,442(+2),2021年8月14日,芝,1200,曇,良,2018100753,01144
202101020109,14,6,12,アイルキング,牡3,52.0,△山田,1:10.5,ハナ,16.0,356.9,35.6,9-12,美浦深山,410(-16),2021年8月14日,芝,1200,曇,良,2018101274,01173
202101020109,15,1,2,マジカルマジカル,牡4,57.0,松田,1:10.5,アタマ,13.0,63.4,35.4,10-10,美浦久保田,490(0),2021年8月14日,芝,1200,曇,良,2017110177,01030
202101020109,16,4,8,テリオスヒメ,牝4,52.0,▲小林凌,1:10.5,クビ,11.0,41.6,35.2,13-12,美浦田島,448(-6),2021年8月14日,芝,1200,曇,良,2017109019,01177
202101020110,1,4,4,トーセンヴァンノ,牡2,54.0,山田,1:49.3,,4.0,6.4,36.3,2-2-2-1,美浦小桧山,476(-2),2021年8月14日,芝,1800,曇,良,2019104409,01173
202101020110,2,6,6,エーティーマクフィ,牡2,54.0,藤岡佑,1:49.4,クビ,3.0,4.4,36.0,5-5-5-5,栗東武英,436(0),2021年8月14日,芝,1800,曇,良,2019105859,01093
202101020110,3,3,3,フィフティシェビー,牡2,54.0,ルメー,1:49.6,1.1/4,1.0,2.5,36.4,4-4-3-3,美浦藤沢和,490(-4),2021年8月14日,芝,1800,曇,良,2019110074,05339
202101020110,4,2,2,ウン,牡2,54.0,丹内,1:49.8,1.1/4,5.0,11.2,36.6,3-3-3-3,地方桜井拓,452(-8),2021年8月14日,芝,1800,曇,良,2019100295,01091
202101020110,5,5,5,メリーセンス,牡2,54.0,団野,1:50.6,5,6.0,48.3,37.1,6-6-6-6,栗東森,486(-6),2021年8月14日,芝,1800,曇,良,2019110083,01180
202101020110,6,1,1,セプテンベル,牝2,54.0,横山武,1:52.8,大,2.0,3.0,39.9,1-1-1-2,美浦武井,418(-4),2021年8月14日,芝,1800,曇,良,2019102887,01170
202101020111,1,8,13,ホウオウトゥルース,セ5,57.0,横山和,1:43.9,,7.0,19.5,36.1,12-12-6-4,美浦高木,470(-2),2021年8月14日,ダ,1700,曇,良,2016105472,01140
202101020111,2,4,5,エクレアスパークル,牡7,57.0,坂井,1:44.3,2.1/2,6.0,18.1,36.6,7-7-6-4,栗東今野,474(+10),2021年8月14日,ダ,1700,曇,良,2014106120,01163
202101020111,3,7,12,デッドアヘッド,セ5,57.0,団野,1:44.3,クビ,10.0,32.0,36.9,6-6-2-2,美浦藤沢和,456(-12),2021年8月14日,ダ,1700,曇,良,2016105213,01180
202101020111,4,7,11,ペイシャキュウ,牝5,55.0,秋山稔,1:44.3,ハナ,3.0,4.4,37.0,3-3-2-2,美浦蛯名利,444(0),2021年8月14日,ダ,1700,曇,良,2016100359,01181
202101020111,5,8,14,ダノングロワール,牡4,57.0,勝浦,1:44.6,1.3/4,8.0,21.9,36.8,11-11-6-7,美浦国枝,502(+14),2021年8月14日,ダ,1700,曇,良,2017105408,01025
202101020111,6,5,8,ハヤブサナンデクン,牡5,57.0,川又,1:44.6,クビ,2.0,3.7,37.4,2-2-1-1,栗東吉村,510(+2),2021年8月14日,ダ,1700,曇,良,2016105713,01166
202101020111,7,3,3,ホッコーライデン,牡7,57.0,松田,1:44.9,2,14.0,121.1,36.9,9-9-9-9,美浦松永康,520(-2),2021年8月14日,ダ,1700,曇,良,2014101808,01030
202101020111,8,6,9,ライジングドラゴン,牡6,57.0,吉田隼,1:44.9,ハナ,4.0,12.0,37.3,9-9-4-4,栗東吉田,452(+8),2021年8月14日,ダ,1700,曇,良,2015100958,01095
202101020111,9,2,2,サンライズナイト,牡6,57.0,池添,1:45.4,3,12.0,63.2,37.3,13-14-11-9,栗東石坂,498(-10),2021年8月14日,ダ,1700,曇,良,2015102246,01032
202101020111,10,1,1,ウインドジャマー,セ4,57.0,ルメー,1:45.6,1,1.0,3.1,37.4,13-12-11-11,美浦藤沢和,512(+8),2021年8月14日,ダ,1700,曇,良,2017104570,05339
202101020111,11,3,4,オレンジペコ,牝4,55.0,藤岡佑,1:46.3,4,5.0,14.0,37.9,7-7-14-12,栗東武英,486(+2),2021年8月14日,ダ,1700,曇,良,2017102808,01093
202101020111,12,4,6,サクラルーフェン,牡5,57.0,黛,1:46.5,1,13.0,94.1,38.4,3-4-11-12,美浦尾関,450(+2),2021年8月14日,ダ,1700,曇,良,2016105929,01109
202101020111,13,6,10,ヴィーダ,セ6,57.0,丹内,1:46.7,1.1/2,9.0,22.8,39.2,5-4-4-7,美浦堀井,442(-2),2021年8月14日,ダ,1700,曇,良,2015105143,01091
202101020111,中止,5,7,ニーズヘッグ,牝4,55.0,菊沢,,,11.0,50.2,,1-1-9-14,美浦小野,494(+4),2021年8月14日,ダ,1700,曇,良,2017104507,01161
202101020112,1,3,4,ヴァトレニ,セ3,54.0,横山和,1:27.9,,1.0,2.8,35.0,3-3-2,栗東長谷川,448(+8),2021年8月14日,芝,1500,曇,良,2018104331,01140
202101020112,2,4,5,ジャカランダレーン,牝3,52.0,藤岡佑,1:28.3,2.1/2,3.0,6.0,35.1,4-4-5,栗東中内田,440(-8),2021年8月14日,芝,1500,曇,良,2018104936,01093
202101020112,3,3,3,アナザーラブソング,牡5,57.0,横山典,1:28.5,1.1/4,8.0,23.6,34.8,10-11-8,栗東安達,488(-2),2021年8月14日,芝,1500,曇,良,2016106228,00660
